tau_E,I_baseline,I_HD,reversal_potential,A_fast,fc_stim_duration,stim_delay,g_T,V_half_T,k_T,tau_hT,E_Ca,g_h,V_half_h,tau_h_on,tau_h_off,g_a,A_sc,tau_sc_on,tau_sc_off,tau_sc_off2,w_sc,sc_delay,tau_scg
183.372816131339,50.277791356558886,104.7523550741565,0.0,610.2776376984783,131.73853328667892,373.2852912008586,335.90192909929095,71.95939735959452,168.1508154150676,12.63252546499227,23.98507327151188,34.44589787263747,17.36035576587699,6.786097257796549,0.28718433260628917,28.72808718181684,60.71567560243525,14.348790657112291,6.36127452866294,56.349319637145314,55.55080970740363,18.88649093678638,7.4130613985084866
223.4367445077189,56.450727201013294,117.60927249192555,0.0,1152.3987162268193,124.49495826730795,205.19062633494022,347.0986547623658,80.33482655191885,201.31690940424104,36.66650956855166,16.392682912213424,20.518273985021104,18.24970914394187,2.334791757887524,0.4550701356897709,32.83452826364429,212.47134368502785,37.614222181467454,41.08399628217709,8.041943009857276,21.964575103540838,34.33422904046232,14.475577024210988
58.326127275281024,53.739300434556014,111.97486023388892,0.0,233.6379132767439,190.86129336278916,119.0465052465799,85.53048034727847,77.39582629191634,217.66296108291073,24.051547614633606,23.900428546648854,6.7866157857722955,14.41749333454633,1.3981237704262255,1.8898944292659772,34.008360062272516,98.94434871950219,18.545753197403968,65.77438881687891,138.94835763866195,134.4589414394358,60.4873487376916,20.685278507505185
102.86679674687494,65.29148873319016,136.06985372967745,0.0,223.09568454885138,561.8125195806984,194.90170708252995,91.81859395587557,100.83126604147607,214.57582297408138,151.4024332000229,15.0668007712422,41.26009894863211,31.45334525589753,4.878272782903292,13.194045361536153,37.90339654305873,266.0437951763209,21.227581769993172,28.922667937561464,0.0,37.555432704876466,8.39256671802647,12.44558758650709
39.999687793493315,26.21869580793204,54.64399360803377,0.0,109.99793957066493,212.71295087623264,161.50091038841467,549.2316931957446,83.07824741242415,109.81198817848774,35.011491956061725,50.28153189887421,14.368597034480374,16.37540487395207,0.6219053756416693,2.155100235400926,21.576050300335822,112.50009386362478,3.969001031634486,1.0325947241784283,0.0,1.3784151647298704,0.8515033100196451,5.749650518500519
12.109751664117992,47.2514298289782,98.44391143596988,0.0,237.68145351960214,127.82032276172063,126.1672136833817,310.6033145845878,85.47280496399387,169.19307633308358,8.320081549494164,28.697970646671084,2.9657171822035227,2.827414092271279,0.48571096509004225,0.030769995267436647,21.96809858195222,33.905729897589644,1.9248066516499425,9.352094812372666,3.8424052506422623,1.300236011187311,4.714118780908269,6.075221080376583
10.81403832091096,52.795881977270646,109.99960154212793,0.0,266.31694938162286,128.04126538425066,141.76704157955422,302.45237194704237,70.19878176048302,156.4821743634997,6.374833183058045,25.221411653075986,62.42827431320441,13.718143142936187,0.8899494377946676,0.4006749786834293,28.710256818167355,104.55746295047729,12.506699086129197,98.65690535365816,0.6483135615208802,12.987605796796721,19.54033042488205,9.66900526726964
61.53713777422203,15.88657453630786,33.097757512723696,0.0,174.70200286410898,126.8052006462669,133.75391508360914,41.85990965370594,2.7567645305037254,0.5310957359301351,4.478778478422035,9.81452332554273,0.30414824281646025,0.27638070495649725,0.04891912346227373,0.0003999844731243746,0.46189952019907315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.3804749873671,52.178213257900154,108.72306597735891,0.0,119.70803071020569,342.4584621701274,227.2007890490103,18.03450559245958,81.81485458167136,358.7316548410268,111.7739797150677,13.356369713642763,5.528152591729284,13.374658810094164,2.866182888613335,0.45856941793628286,27.1158739168378,180.2634840361939,24.061976829295705,28.973803823524484,20.4945688420658,45.540225440236604,14.624529440319902,21.784143624377165
156.7487499265994,59.391458531740945,123.68567260802106,0.0,1873.7865896527699,188.11148674848062,257.78332052910685,99.84439309223238,106.58120943195311,274.14419955358954,52.358124469022435,14.62996239254305,54.43475200466772,11.052028916357184,6.300994331254726,3.6160043296209863,27.783447896060796,201.64695042540404,27.92802233497027,49.773295202084505,3.319393309431267,8.106030707133634,29.45390334492545,18.827579937033075
