Animal_Id,Cell_Id,R_Squared,SC_pd,SC_anti,SC_anti_data,tau_E,I_baseline,I_HD,A_fast,fc_stim_duration,stim_delay,g_T,V_half_T,k_T,tau_hT,E_Ca,g_a,A_sc,tau_sc_on,tau_sc_off,sc_delay,tau_dend,mg_conc,HDpeakFRsmooth,HDpeakFR,HDInx,pValS,pValR,nSpk,HDFR,HDAngle,vm_deltaBIC,vm_deltaAIC,vm_deltaLL,vm_mu1_deg,vm_mu2_deg,vm_kappa,vm_kappa2,vm_pi,vm_mu_uni_deg,vm_kappa_uni
EB13,95.0,0.5258399938789109,66.3571988045446,0.0,0.0,42.37608718168473,0.0,18.160252852525538,174.0799372314146,10.789135898594209,5.693407210647458,7.314941064933846,-5.0,3.0,12.075622954953563,100.90832814579784,0.40713757333148404,199.58286707843897,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,99.11971830986127,212.14788732394817,0.9275533693480174,0.0,0.0,632.0,12.257754193238064,198.98956776634,140.84074323689333,154.1874114193339,80.09370570966695,205.20089041179193,201.4604031704,11.208313198813082,489.6705524070769,0.671844228943295,203.93559388445848,16.134181472887374
EB13,97.0,0.5095648264432335,66.31395810885088,0.0,0.0,42.37608718168473,0.0,16.572990577488934,187.73548230996013,10.789135898594209,5.693407210647458,12.477174893409455,-5.0,3.0,12.075622954953563,100.90832814579784,1.512168573217759,247.42876444544046,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,40.094339622642366,64.65517241379449,0.9242955655743075,0.0010000000000000009,6.838126021168181e-144,321.0,4.867471341056589,348.9561373321353,46.973383806341474,58.2877071757315,32.14385358786575,355.80584088724913,207.27945012964355,7.5516259702499315,0.3881536032590557,0.95,355.5429044902936,4.703895644882981
EB13,98.0,0.5689601155595692,56.57294497996304,0.0,0.0,42.37608718168473,0.0,17.54432857494106,167.22448221292842,10.789135898594209,5.693407210647458,5.0,-5.0,3.0,12.075622954953563,100.90832814579784,0.8936780056795008,229.53673056294804,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,57.86516853932708,77.77777777777943,0.9039962846217868,0.0010000000000000009,1.3528178440775967e-211,355.0,8.124782004088482,320.69725459575335,-inf,-inf,-inf,320.0029574185228,320.0029574185228,9.574614948898466,9.574614948898466,0.5,320.0029574185228,9.574614948898466
EB18,102.0,0.2706554586763332,60.806594500367325,0.0,0.0,42.37608718168473,0.0,16.080856474763348,161.77534782346606,10.789135898594209,5.693407210647458,5.0,-5.0,3.0,12.075622954953563,100.90832814579784,0.44985782085179565,202.14136575824824,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,5.243288590604139,7.352941176470745,0.7430072247539558,0.0020000000000000018,2.8047464637108467e-21,268.0,2.1391972454802275,65.56823094971531,34.71757081891985,45.49053176045237,25.745265880226185,56.17710113442274,121.01944455892202,3.9672166741048946,43.714016819198946,0.8062327110746474,68.74757263445888,2.8211601116101543
EB18,103.0,0.7573113084739791,44.93629342023819,0.0,0.0,42.37608718168473,0.0,16.549446034352766,253.57453431612063,10.789135898594209,5.693407210647458,5.0,-5.0,3.0,12.075622954953563,100.90832814579784,1.90425765236148,204.09641770129375,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,40.64960629921347,51.181102362205806,0.7911398913315087,0.0010000000000000009,3.280495829323137e-138,825.0,9.32294828464532,322.4270994699508,22.471132953214692,36.61728311221873,21.308641556109365,312.94119974491184,359.85072609033557,5.166841933521349,2.223549358029829,0.5872373974450666,329.68844770814496,2.5019961586790735
EB18,104.0,0.6832437245204432,95.47444155406843,22.5936887516885,0.0,42.37608718168473,0.0,18.54351940866531,282.8303193798603,10.789135898594209,5.693407210647458,34.560870430388526,-5.0,3.0,12.075622954953563,100.90832814579784,2.0,219.6937298141363,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,33.916382252560446,43.262879788640284,0.44124190749746944,0.0010000000000000009,2.1733997059663786e-45,2226.0,12.71019208948706,160.70190660690508,477.8891330682118,495.01301766371853,250.50650883185926,140.60158141447164,251.85265732919453,3.6920525073619794,2.3117804387005703,0.6828369481922774,164.4944335843159,1.2949806871091867
EB18,105.0,0.6648958908893607,109.60839743715651,0.0,0.0,42.37608718168473,0.0,21.93925554946408,279.5040407904753,10.789135898594209,5.693407210647458,5.0,-5.0,3.0,12.075622954953563,100.90832814579784,0.2276012504129308,133.5818675792155,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,79.34782608695821,125.66137566137833,0.6864716353130524,0.006000000000000005,2.2811254228518214e-209,1200.0,16.410848883980222,322.31367352468794,81.64064964807585,96.91088015540436,51.45544007770218,324.83259024352066,332.83351094120314,1.5607624332130647,50.82194987894959,0.8093064020239453,327.03733241460804,1.9065223610571218
EB18,109.0,0.6560364066512097,89.14483634901377,0.0,0.0,42.37608718168473,0.0,16.602575121122488,195.07862099694577,10.789135898594209,5.693407210647458,30.30492734962136,-5.0,3.0,12.075622954953563,100.90832814579784,1.5706447831513828,261.59663141656307,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,20.955882352941625,28.054862842893364,0.6642080312711922,0.0,1.7651384329599628e-43,615.0,4.732193256924699,332.42400469729824,172.92882332195654,186.19369012537618,96.09684506268809,344.97272664978277,207.15421190977824,3.2343109970849824,12.348596588500909,0.8870293953306223,338.62112125268203,1.768466719402627
EB18,110.0,0.6230988820123673,92.21978306308851,0.0,0.0,42.37608718168473,0.0,17.77725505061852,179.6970126231202,10.789135898594209,5.693407210647458,27.143394774038274,-5.0,3.0,12.075622954953563,100.90832814579784,2.0,245.56485654250136,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,38.416422287390844,44.28807947019961,0.8460851815075482,0.0,4.428334866439614e-129,805.0,6.822151840591143,139.65188970173233,-12.271315315605307,1.8012115166502554,3.9006057583251277,140.67714786794167,143.05679379037477,6.88778626995728,3.121190306961011,0.6103476097980144,141.53718018612142,4.583147809319116
EB18,111.0,0.6186302782142603,123.91069854872367,114.3434148235051,0.0,42.37608718168473,0.0,21.68821712218094,178.00367545350403,10.789135898594209,5.693407210647458,80.0,-3.407347262437094,3.0,12.075622954953563,100.90832814579784,2.0,182.38721101980835,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,110.73619631902078,122.81976744186308,0.7642858276762275,0.0050000000000000044,0.0,1613.0,22.97002248299535,279.87160358839526,72.48472135782004,88.64227459219592,47.32113729609796,269.0377022856512,318.17576509728343,3.4442733261920515,12.621965820485606,0.7384369454637729,282.6467911646472,2.945769487924362
EB18,112.0,0.5218755925935401,129.1871534997533,0.0,0.0,42.37608718168473,0.0,23.926565488939733,286.20372206473604,10.789135898594209,5.693407210647458,5.0,3.3002182049127518,4.792218868662492,12.075622954953563,100.90832814579784,2.0,138.5124111045226,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,92.85714285714482,108.44370860927381,0.7297338347280964,0.0010000000000000009,1.3205035742551616e-267,2577.0,20.593679746143938,25.56192941755778,93.36727540536776,110.93041903732501,58.465209518662505,41.8822937328173,323.9968118959018,2.104881947788951,130.19180492568972,0.9478538852159357,37.66606077473625,1.9509380514334698
EB18,113.0,0.7090577774767008,88.27377862848209,0.0,0.0,42.37608718168473,0.0,18.116466384901255,246.08131529161142,10.789135898594209,5.693407210647458,5.0,-5.0,4.944565302282138,12.075622954953563,100.90832814579784,2.0,232.8735626274056,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,31.60660660660728,42.04545454545544,0.5626248060353578,0.010000000000000009,7.234343700603659e-48,862.0,7.443465069424559,6.207469586347974,393.5758999821128,407.85366579410356,206.92683289705178,41.1281046513625,288.28552943925325,6.309934543897071,2.935147038238195,0.6726126405140567,15.829027789898095,1.3884317395362116
EB18,114.0,0.5117321782194124,67.63233746241974,0.0,0.0,42.37608718168473,0.0,20.709701716211665,230.36371958202264,10.789135898594209,5.693407210647458,13.122456292881932,-5.0,3.0,12.075622954953563,100.90832814579784,2.0,196.78494731196832,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,63.66120218579371,73.08743169399064,0.6909793514328535,0.0010000000000000009,4.985142190292302e-213,1363.0,17.459236589436124,205.1188955977712,159.9697275219878,175.6220578170778,90.8110289085389,244.01278908442032,169.62160363995795,3.8244324777115475,4.62195951624401,0.589037170656554,213.8781679563101,1.9894145540435315
EB18,118.0,0.6160156419658058,74.22678426161448,0.0,0.0,42.37608718168473,0.0,16.88996755425758,262.9138485726114,10.789135898594209,5.693407210647458,5.0,-5.0,4.091165237155477,12.075622954953563,100.90832814579784,2.0,247.98851033990573,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,48.030821917809234,62.50000000000133,0.5207747511373044,0.0,2.520249967373235e-94,2094.0,16.022016423561514,41.752705362885536,97.63822723684007,114.57872141113148,60.28936070556574,19.49951701987517,97.90939028383049,1.912296187863296,4.4000597862250945,0.7170398952033394,43.74204952462327,1.4797370273790986
EB18,119.0,0.7911199673217899,88.95961224006192,0.0,0.0,42.37608718168473,0.0,16.678312900065833,293.8104661343724,10.789135898594209,5.693407210647458,5.0,-5.0,3.7597109096905665,12.075622954953563,100.90832814579784,2.0,239.71537596332996,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,35.57401812688897,42.02279202279291,0.45285283026564593,0.0050000000000000044,1.5191335511761743e-40,1131.0,8.710900687105987,31.503036436654938,475.4358532892734,490.52842571762176,248.26421285881088,83.19302382454036,330.08201522888254,7.697007967608141,2.0873922418971933,0.5421005529967298,44.7023539062159,1.0984430645889351
EB18,120.0,0.8152324803119629,72.1780663762128,1.536584795332106,0.0,42.37608718168473,0.0,9.18676149617383,337.27750988051906,10.789135898594209,5.693407210647458,5.0,-5.0,3.638445476002483,12.075622954953563,100.90832814579784,2.0,300.0,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,16.266025641025987,21.30325814536386,0.627573535944197,0.0,2.1445616905602394e-31,373.0,3.5664661158946593,31.964874444017628,153.19211136757554,164.95684662650694,85.47842331325347,70.49307816441573,343.52041053328884,10.652682071893548,2.8495256001883993,0.638129391576687,45.616937121464694,1.9249923529693305
EB18,121.0,0.502924980171913,118.68597139651894,0.0,0.0,42.37608718168473,0.0,20.765805197801683,266.68020715634316,10.789135898594209,5.693407210647458,5.0,-5.0,6.637658750103732,12.075622954953563,100.90832814579784,2.0,181.23151198980875,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,74.32432432432593,80.59845559845732,0.4346648034918962,0.007000000000000006,6.888730406710708e-121,2938.0,28.1358765560921,136.91718692903686,263.4689076343984,281.42536070459937,143.71268035229969,90.70762658361795,194.222804655151,2.4501251456056914,1.9134410633600125,0.5473717565363972,131.93130050938052,1.0260958903102377
EB18,145.0,0.35212000472634764,99.24774038396411,32.21116550023911,0.0,42.37608718168473,0.0,19.587240391679313,168.41842305777115,10.789135898594209,5.693407210647458,53.32616459399485,-5.0,3.0,12.075622954953563,100.90832814579784,2.0,84.47364186407486,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,69.02985074627013,86.75373134328542,0.7241923140967842,0.026000000000000023,7.669360974567579e-250,954.0,16.54236197184955,178.26022693780482,39.19133730231715,53.77332831666217,29.886664158331087,158.77120430917032,221.1128538505404,3.2684698040773483,4.925999370673377,0.6294567957822979,182.20936255005867,2.252184559235437
EB18,146.0,0.637308516062761,48.59276261894834,0.0,0.0,42.37608718168473,0.0,17.195317845160577,243.95389893482457,10.789135898594209,5.693407210647458,12.974493236809508,-5.0,3.0,12.075622954953563,100.90832814579784,2.0,198.04797111220722,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,60.8593750000013,72.79411764706036,0.46807596976835153,0.04800000000000004,1.212073065314417e-85,1860.0,20.440467906487278,276.1321394470805,223.74904279077873,240.33403809090032,123.16701904545016,291.07700763185045,195.71914373738915,4.578403759591444,0.32949714797722196,0.5704890968686728,283.1199598477543,1.1575377385721115
EB18,148.0,0.6931278122232392,104.87085469510896,0.0,0.0,42.37608718168473,0.0,18.173858555715473,175.91221354242376,10.789135898594209,5.693407210647458,29.334126438993863,-5.0,3.0,12.075622954953563,100.90832814579784,0.20738385095904185,196.43332731897624,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,71.63265306122602,96.93877551020614,0.6434052039888675,0.0010000000000000009,2.0190234246469797e-208,1892.0,23.68289554190771,164.9532949075955,99.27680418739783,115.91297343623319,60.956486718116594,165.91719466927833,288.6903921927831,2.509861807961569,5.312744853506325,0.9268761749994836,170.60534103460714,1.8743003808821257
EB20,150.0,0.5862570276481118,25.108145787368493,0.0,0.0,42.37608718168473,0.0,0.0,260.1761193065479,10.789135898594209,5.693407210647458,16.361893934744483,-5.0,3.0,12.075622954953563,100.90832814579784,2.0,49.50091847876697,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,23.705179282869025,34.56591639871456,0.6197109196852346,0.0010000000000000009,2.4637326723290014e-52,460.0,6.057464798228482,295.5111075893186,83.62708869291691,96.02076816136628,51.01038408068314,301.9841659666014,156.13851717195345,3.316813996099888,17.21495711359576,0.9360206131336382,299.24051619540904,2.1947216468454256
EB20,151.0,0.7300602903648921,79.8771343667842,0.0,0.0,42.37608718168473,0.0,17.157884716969058,270.7489269463504,10.789135898594209,5.693407210647458,5.0,-4.005142922785044,3.80518679751973,12.075622954953563,100.90832814579784,2.0,245.0229545298847,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,32.84023668639123,40.354330708662275,0.5649815920582051,0.007000000000000006,9.08622048449152e-63,660.0,6.8020648595435445,154.5460274641215,255.24910406708295,268.72582357214446,137.36291178607223,153.85484289352615,286.7944163016078,2.308495251244102,80.29801906221438,0.8710812608093361,163.35874736795657,1.384960404389013
EB20,152.0,0.6458658138610158,75.84976315824667,0.0,0.0,42.37608718168473,0.0,18.67410226772906,232.15478767119114,10.789135898594209,5.693407210647458,5.0,-2.1144140494006316,3.4262071672066963,12.075622954953563,100.90832814579784,2.0,234.2001621254751,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,47.48603351955409,55.66801619433317,0.7316362997902143,0.0030000000000000027,2.1685700453382214e-142,803.0,9.588966502862121,49.41144242884882,36.45317629868032,50.518240440520685,28.259120220260343,64.90859538920837,39.80219871758283,1.9257162528621947,20.578040990518765,0.7458549866954476,56.780903254730646,2.313497877315252
EB20,153.0,0.5323064377254492,63.74739035709203,0.0,0.0,42.37608718168473,0.0,19.983471524902534,241.03839025463424,10.789135898594209,5.693407210647458,5.0,-5.0,3.0,12.075622954953563,100.90832814579784,0.3987553506971587,156.26822036009804,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,70.45454545454696,112.05357142857379,0.4619241688655312,0.006000000000000005,1.6431598600237756e-106,1531.0,22.390569928484727,266.1549680861466,663.8243431848468,679.8253723718199,342.91268618590993,296.0120364423584,180.15195252511566,7.885564876799122,1.1245141181740932,0.6535929542073295,280.0841247987396,1.3479634666305365
EB20,154.0,0.601596238019926,100.09020970369127,62.324633990246284,0.0,42.37608718168473,0.0,19.664165035207034,185.09032172360853,10.789135898594209,5.693407210647458,63.64381058991177,-5.0,3.0,12.075622954953563,100.90832814579784,1.8925129834265935,191.17911092651804,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,69.70338983050998,116.10878661088114,0.7741699667221573,0.0020000000000000018,2.3867282450846204e-210,1261.0,14.033664769692093,355.8538098054432,96.93709253403222,112.35607354192689,59.178036770963445,4.628505711174627,17.45085760524448,2.03187747258712,136.45348696082607,0.8449473701701897,7.261391470151367,2.332630052635217
EB20,155.0,0.8303236192306178,129.61090068464284,0.0,0.0,42.37608718168473,0.0,19.028979654564555,325.9523847296298,10.789135898594209,5.693407210647458,5.0,-0.5496790403888295,4.2104109436650194,12.075622954953563,100.90832814579784,2.0,184.83192812392443,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,63.61111111111247,93.05555555555753,0.5886024919387449,0.006000000000000005,2.1454528544619102e-170,1246.0,18.403530642026222,81.66012229119599,56.59627584656255,71.97935694460466,38.98967847230233,95.63880705161036,4.6797776446907795,2.063760718321172,7.179143552847401,0.8540739408031759,82.99646710560323,1.5861587683456748
EB20,156.0,0.595589560962315,109.53952710364506,0.0,0.0,42.37608718168473,0.0,20.890950341564206,281.19524382129185,10.789135898594209,5.693407210647458,5.0,0.7811760199382531,3.9216850107865655,12.075622954953563,100.90832814579784,2.0,182.3225315675306,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,57.512953367876875,82.25388601036445,0.8138100226794588,0.0010000000000000009,1.4760557724576347e-195,978.0,10.517237300274655,357.39572424993725,40.51686252187665,55.173391531981224,30.586695765990612,8.23039721795615,320.518437907424,2.761138842852053,68.96382303027836,0.8832853870907272,1.9351069572144963,2.6561783499492653
EB20,157.0,0.7809348712471472,68.16482918738772,9.14482156685342,0.0,42.37608718168473,0.0,7.69380046023059,347.6453781299403,10.789135898594209,5.693407210647458,5.0,-5.0,3.4065772297412273,12.075622954953563,100.90832814579784,2.0,294.490536793809,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,26.18181818181874,41.36363636363725,0.84815512704196,0.0010000000000000009,7.975553624486995e-99,469.0,5.180436022609235,280.74774666146453,32.34307677302763,44.79488507836652,25.39744253918326,286.689137272091,244.63414361996635,5.923741227510466,321.5142314446457,0.8982393438707287,282.3358521418946,5.128278513872148
EB20,161.0,0.7259464905263782,113.00794766938668,0.0,0.0,42.37608718168473,0.0,20.66521018354471,293.32767277551187,10.789135898594209,5.693407210647458,5.0,-5.0,5.4554421360805945,12.075622954953563,100.90832814579784,2.0,176.32484971742537,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,58.992805755396944,95.34671532846917,0.6841185862787079,0.0020000000000000018,1.852865712636943e-154,1405.0,12.758748324108895,13.740141234538248,78.27217472718121,94.01555247248461,50.00777623624231,18.45778616181012,32.293063433745814,1.4930537422195242,156.56929255435998,0.8828017395292412,20.958576129654773,1.685222244841842
EB20,162.0,0.5590739069864183,106.37124440182569,0.0,0.0,42.37608718168473,0.0,21.040197998977607,236.0325184400379,10.789135898594209,5.693407210647458,5.0,5.797739749210498,3.0,12.075622954953563,100.90832814579784,2.0,184.61584652550022,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,32.40384615384685,33.65384615384687,0.5102634188773826,0.013000000000000012,7.090111123844304e-67,987.0,10.002882289486454,128.56121235070236,133.3125844091619,147.9965945274621,76.99829726373105,139.78829041305121,7.506667231640054,2.3193020651537632,4.233546335828857,0.8340153937039188,128.22016780514633,1.2665993315622703
EB20,163.0,0.4793242135462873,125.03376426031986,0.0,0.0,42.37608718168473,0.0,24.451969175605356,249.19316250122324,10.789135898594209,5.693407210647458,21.097997546275675,-1.4106233601239417,3.9422912796275957,12.075622954953563,100.90832814579784,2.0,151.73695208436203,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,78.76106194690433,94.23076923077124,0.539574185734855,0.0040000000000000036,6.05407935717358e-158,1853.0,23.007578470369765,297.95958635029683,126.9999877742357,143.57367145309217,74.78683572654609,315.8237460440146,186.31796492236768,2.5529078559973777,1.6417512132451235,0.850513715859462,308.8640626160718,1.5109885610590459
EB20,165.0,0.44955891472444376,80.44824204383345,0.0,0.0,42.37608718168473,0.0,19.317018723742954,164.86573983154454,10.789135898594209,5.693407210647458,14.336321248041578,-5.0,3.0,12.075622954953563,100.90832814579784,0.29006641870622846,167.8833387488453,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,31.048387096774853,37.63440860215134,0.7820759474285915,0.0020000000000000018,2.504436012244195e-88,403.0,5.708176488318492,359.09326048086245,58.311134681467706,70.30794436730775,38.15397218365388,10.927896348502788,240.77678760224646,4.585630703172925,1.9881372267544442,0.9191700429117492,7.750067560863972,2.6065977770576314
EB20,168.0,0.8528011595678253,119.18917380110443,0.0,0.0,42.37608718168473,0.0,16.6760760404529,329.5343250269004,10.789135898594209,5.693407210647458,5.0,0.5416766331551616,3.467820891824823,12.075622954953563,100.90832814579784,2.0,216.12172215396365,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,49.71264367816198,65.15151515151653,0.6256155676043738,0.0020000000000000018,2.656511012872555e-156,1039.0,12.63936757908546,206.47225546283974,103.3657564819041,118.20379845520165,62.101899227600825,177.54278143924867,252.74975412534286,3.1088504346435677,4.948622790072209,0.562058193564442,211.56117085052188,1.8642896751696227
EB20,170.0,0.7786084328536973,87.69186845859943,0.0,0.0,42.37608718168473,0.0,15.763372399940943,287.0865368874776,10.789135898594209,5.693407210647458,5.0,-5.0,5.316900459587254,12.075622954953563,100.90832814579784,2.0,238.43009760186857,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,53.25443786982362,63.15104166666801,0.6406246888458407,0.0020000000000000018,2.840508389657356e-85,694.0,8.439302928170587,350.05098660704243,271.2100948220841,284.83751070360427,145.41875535180213,358.49198350523915,205.90313095967707,5.273868924528386,1.5166838579984534,0.7558735374868683,351.47515206437333,1.333239749307769
EB20,173.0,0.8350802245641865,90.11647378075575,0.0,0.0,42.37608718168473,0.0,15.849216474918157,301.14684002232565,10.789135898594209,5.693407210647458,5.0,-5.0,4.609703379678257,12.075622954953563,100.90832814579784,2.0,240.86836710373652,19.12566099351111,194.20817116284803,7.737951701369193,77.92103940243513,0.7728104405241323,55.84415584415704,60.06493506493634,0.5926354273524654,0.0,2.683133931521339e-116,1167.0,15.23572685253122,292.9829562631758,150.18725403142344,165.37382892828282,85.68691446414141,300.7600422804729,156.02159440002504,2.9277596535324855,3.3969889846393877,0.9014125403374269,296.6237786142971,1.783438225585625
